"ts-pio""	""jariazavalverde/ts-pio""	""https://github.com/jariazavalverde/ts-pio""	""1""	""0""	""1""	""1""	""false""	""A monadic library for I/O actions in TypeScript"
"ethereum""	""michael-spengler/ethereum""	""https://github.com/michael-spengler/ethereum""	""1""	""0""	""1""	""1""	""false""	""Deno Module to interact with the Ethereum Network - e.g. providing an etherscan api wrapper ... "
"deno-truffle""	""michael-spengler/deno-truffle""	""https://github.com/michael-spengler/deno-truffle""	""1""	""0""	""1""	""1""	""false""	""Deno module for developing smart contracts"
"web3""	""michael-spengler/web3""	""https://github.com/michael-spengler/web3""	""1""	""0""	""1""	""1""	""false""	""Ethereum TypeScript API"
"deno-bincode""	""juzi5201314/deno-bincode""	""https://github.com/juzi5201314/deno-bincode""	""1""	""0""	""1""	""1""	""false""	""A deno binding of servo/bincode"
"license""	""ihack2712/license""	""https://github.com/ihack2712/license""	""1""	""0""	""1""	""1""	""false""	"""
"get_stdin""	""sant123/get_stdin""	""https://github.com/sant123/get_stdin""	""1""	""0""	""1""	""1""	""false""	""Get stdin as a string or buffer"
"blake2b""	""chiefbiiko/blake2b""	""https://github.com/chiefbiiko/blake2b""	""1""	""0""	""1""	""1""	""false""	""BLAKE2b implemented in WebAssembly"
"den""	""apiel/den""	""https://github.com/apiel/den""	""1""	""0""	""1""	""1""	""false""	""A better deno cli :p A wrapper of deno cli to give some extra features."
"dnit""	""PaulThompson/dnit""	""https://github.com/PaulThompson/dnit""	""1""	""0""	""1""	""1""	""false""	""DNT Typescript Deno task executor"
"oak_middlewares""	""deepakshrma/oak_middlewares""	""https://github.com/deepakshrma/oak_middlewares""	""1""	""0""	""1""	""1""	""false""	""A collection of middleware for the oak framework. https://github.com/oakserver/"
"response-time""	""JohannLai/response-time""	""https://github.com/JohannLai/response-time""	""1""	""0""	""1""	""1""	""false""	""X-Response-Time middleware for Deno serve."
"simple-js-yaml-port-for-deno""	""KSXGitHub/simple-js-yaml-port-for-deno""	""https://github.com/KSXGitHub/simple-js-yaml-port-for-deno""	""1""	""0""	""1""	""1""	""false""	""This is a simple and crude port of JS-YAML for Deno."
"mercuriceratops""	""spitlo/mercuriceratops""	""https://github.com/spitlo/mercuriceratops""	""1""	""0""	""1""	""1""	""false""	""A very basic client for Gemini, written for Deno"
"deno-readline""	""vslinko/deno-readline""	""https://github.com/vslinko/deno-readline""	""1""	""0""	""1""	""1""	""false""	"""
"deno_body_parser""	""Cretezy/deno_body_parser""	""https://github.com/Cretezy/deno_body_parser""	""1""	""0""	""1""	""1""	""false""	""A generic HTTP body parser for Deno"
"escape_html""	""ako-deno/escape_html""	""https://github.com/ako-deno/escape_html""	""1""	""0""	""1""	""1""	""false""	""Escape string for use in HTML for Deno"
"deno-getfiles""	""lencx/deno-getfiles""	""https://github.com/lencx/deno-getfiles""	""1""	""0""	""1""	""1""	""false""	""📂 Recursively get all files in a directory"
"metle""	""JWebCoder/metle""	""https://github.com/JWebCoder/metle""	""1""	""0""	""1""	""1""	""false""	""memory storage with ttl and reset after request quantity"
"audit""	""maximousblk/audit""	""https://github.com/maximousblk/audit""	""1""	""0""	""1""	""1""	""false""	""Add an audit notification for insecure versions of your modules"
"modify-via-query""	""wongjiahau/modify-via-query""	""https://github.com/wongjiahau/modify-via-query""	""1""	""0""	""1""	""1""	""false""	""Natural and type-safe query to mutate a copy of data without changing the original source "
"accepts""	""ako-deno/accepts""	""https://github.com/ako-deno/accepts""	""1""	""0""	""1""	""1""	""false""	""Higher level content negotiation for Deno."
"adka_server""	""apiel/adka_server""	""https://github.com/apiel/adka_server""	""1""	""0""	""1""	""1""	""false""	"""
"ts-arrays""	""damianperera/ts-arrays""	""https://github.com/damianperera/ts-arrays""	""1""	""0""	""1""	""1""	""false""	""Provides utility methods for common Array operations"
"deno_util""	""deepakshrma/deno_util""	""https://github.com/deepakshrma/deno_util""	""1""	""0""	""1""	""1""	""false""	""A collection of util libraries for Deno like logger [supports color, format, level], prompts [password]"
"bigfloat-deno""	""davidmartinez10/bigfloat-deno""	""https://github.com/davidmartinez10/bigfloat-deno""	""1""	""0""	""1""	""1""	""false""	""A library for arbitrary precision decimal floating point arithmetic."
"Damerau-Levenshtein""	""el3um4s/Damerau-Levenshtein""	""https://github.com/el3um4s/Damerau-Levenshtein""	""1""	""0""	""1""	""1""	""false""	""Calculate the Damerau–Levenshtein distance between strings."
"Maybe""	""iMarv/Maybe""	""https://github.com/iMarv/Maybe""	""1""	""0""	""1""	""1""	""false""	""A deno module for handling null and undefined values, inspired by Rusts Option<T>"
"mith_router""	""JWebCoder/mith_router""	""https://github.com/JWebCoder/mith_router""	""1""	""0""	""1""	""1""	""false""	""Routing system for Mith framework"
"secure-compare""	""hkatzdev/secure-compare""	""https://github.com/hkatzdev/secure-compare""	""1""	""0""	""1""	""1""	""false""	""Constant-time comparison algorithm to prevent timing attacks (Deno edition)"
"events""	""deno-library/events""	""https://github.com/deno-library/events""	""1""	""0""	""1""	""1""	""false""	""EventEmitter for deno"
"retry""	""franckLdx/retry""	""https://github.com/franckLdx/retry""	""1""	""0""	""1""	""1""	""false""	""Re-execute a function until it does not throw an error"
"deno-libhydrogen""	""chiefbiiko/deno-libhydrogen""	""https://github.com/chiefbiiko/deno-libhydrogen""	""1""	""0""	""1""	""1""	""false""	""deno plugin 2 libhydrogen - broken due 2 changes in the deno plugin api - prs welcome"
"logol""	""apiel/logol""	""https://github.com/apiel/logol""	""1""	""0""	""1""	""1""	""false""	"""
"optic""	""onjara/optic""	""https://github.com/onjara/optic""	""1""	""0""	""1""	""1""	""false""	""A powerful logging framework for Deno"
"base91-deno""	""oplik0/base91-deno""	""https://github.com/oplik0/base91-deno""	""1""	""0""	""1""	""1""	""false""	""more space efficient encoding than base64"
"mongo_query_dot_notation""	""skyledge/mongo_query_dot_notation""	""https://github.com/skyledge/mongo_query_dot_notation""	""1""	""0""	""1""	""1""	""false""	""Fast, lightweight library to transform objects to mongo update instructions using operators and dot notation. Ported from Node to Deno."
"deno_cross_env""	""axetroy/deno_cross_env""	""https://github.com/axetroy/deno_cross_env""	""1""	""0""	""1""	""1""	""false""	""A cli tool for setting environment variables across platforms"
"fs_cli""	""franckLdx/fs_cli""	""https://github.com/franckLdx/fs_cli""	""1""	""0""	""1""	""1""	""false""	""A deno tool to clean a bundle: delete, some directories, some files ..."
"ipapi""	""often/ipapi""	""https://github.com/often/ipapi""	""1""	""0""	""1""	""1""	""false""	""Simple ip-api.com API wrapper for Deno."
"iro""	""jozsefsallai/iro""	""https://github.com/jozsefsallai/iro""	""1""	""0""	""1""	""1""	""false""	""Fast and clean terminal coloring and styling utility for Deno and Node.js."
"sha2""	""glatan/sha2""	""https://github.com/glatan/sha2""	""1""	""0""	""1""	""1""	""false""	""SHA-2 family for Deno."
"ssds-deno""	""claytsay/ssds-deno""	""https://github.com/claytsay/ssds-deno""	""1""	""0""	""1""	""1""	""false""	""Some Specialized Data Structures for Deno."
"deno-tree""	""KSXGitHub/deno-tree""	""https://github.com/KSXGitHub/deno-tree""	""1""	""0""	""1""	""1""	""false""	""Deno's library to traverse filesystem tree."
"deno_x256""	""justjavac/deno_x256""	""https://github.com/justjavac/deno_x256""	""1""	""0""	""1""	""1""	""false""	""Find the nearest xterm 256 color index for an rgb"
"tiny-env""	""bretanac93/tiny-env""	""https://github.com/bretanac93/tiny-env""	""1""	""0""	""1""	""1""	""false""	""Tiny dotenv module for Deno"
"date-format-deno""	""Uzumachi02/date-format-deno""	""https://github.com/Uzumachi02/date-format-deno""	""1""	""0""	""1""	""1""	""false""	""Simple helper for Deno to convert Date format to string. Possibility to use predefined or custom formats."
"time_ago""	""satty1987/time_ago""	""https://github.com/satty1987/time_ago""	""1""	""0""	""1""	""1""	""false""	"""
"deno-events""	""envis10n/deno-events""	""https://github.com/envis10n/deno-events""	""1""	""0""	""1""	""1""	""false""	""EventEmitter for Deno, based on EE-TS"
"deno-consul-api""	""guaychou/deno-consul-api""	""https://github.com/guaychou/deno-consul-api""	""1""	""0""	""1""	""1""	""false""	""Consul is tool for service discovery, healthcheck , and key value store for your serivces. But deno is new , so Help us to build consul api for deno"
"shodan_deno""	""aldinp16/shodan_deno""	""https://github.com/aldinp16/shodan_deno""	""1""	""0""	""1""	""1""	""false""	""Simple Shodan API Wrapper For Deno"
"vuniq""	""vasuvanka/vuniq""	""https://github.com/vasuvanka/vuniq""	""1""	""0""	""1""	""1""	""false""	""uniq string id generator for deno."
"deno-sql""	""yourtion/deno-sql""	""https://github.com/yourtion/deno-sql""	""1""	""0""	""1""	""1""	""false""	""Powerful and Easy use SQL Query Builder on Deno From @leizm/sql"
"deno_run_tests_on_localhost""	""KSXGitHub/deno_run_tests_on_localhost""	""https://github.com/KSXGitHub/deno_run_tests_on_localhost""	""1""	""0""	""1""	""1""	""false""	""Create a localhost server and run tests"
"type_is""	""ako-deno/type_is""	""https://github.com/ako-deno/type_is""	""1""	""0""	""1""	""1""	""false""	""Infer the content-type of a HTTP Header for Deno"
"my_dummy_npm_and_deno_module""	""garronej/my_dummy_npm_and_deno_module""	""https://github.com/garronej/my_dummy_npm_and_deno_module""	""1""	""0""	""1""	""1""	""false""	""Example/tutorial on how to setup denoify"
"tinyfiledialogs-deno""	""Srinivasa314/tinyfiledialogs-deno""	""https://github.com/Srinivasa314/tinyfiledialogs-deno""	""1""	""0""	""1""	""1""	""false""	""A library for displaying various kinds of dialogs. It is a wrapper of tinyfiledialogs-rs"
"thai-baht-text-deno""	""pthongtaem/thai-baht-text-deno""	""https://github.com/pthongtaem/thai-baht-text-deno""	""1""	""0""	""1""	""1""	""false""	""Convert number to Thai Baht as Text"
"denosh""	""denosh/denosh""	""https://github.com/denosh/denosh""	""1""	""0""	""1""	""1""	""false""	""A cli solution for Deno"
"denarius""	""kyaruary/denarius""	""https://github.com/kyaruary/denarius""	""1""	""0""	""1""	""1""	""false""	""deno web framewrok maybe :<"
"minifier""	""CodingCarter/minifier""	""https://github.com/CodingCarter/minifier""	""1""	""0""	""1""	""1""	""false""	""A simple Deno Module to minify files and strings."
"simple_slackbot""	""cesar-faria/simple_slackbot""	""https://github.com/cesar-faria/simple_slackbot""	""1""	""0""	""1""	""1""	""false""	"""
"deno-telnet""	""envis10n/deno-telnet""	""https://github.com/envis10n/deno-telnet""	""1""	""0""	""1""	""1""	""false""	""Telnet / GMCP helper and parser for Deno."
"force""	""fakoua/force""	""https://github.com/fakoua/force""	""1""	""0""	""1""	""1""	""false""	""A Modern Flat-File CMS for Deno."
"deno_unicode""	""justjavac/deno_unicode""	""https://github.com/justjavac/deno_unicode""	""1""	""0""	""1""	""1""	""false""	""Unicode lookup table for Deno"
"http_to_https""	""michael-spengler/http_to_https""	""https://github.com/michael-spengler/http_to_https""	""1""	""0""	""1""	""1""	""false""	""🦕       module to forward unsafe requests from port 80 to safe port 443. "
"deno_word_wrap""	""justjavac/deno_word_wrap""	""https://github.com/justjavac/deno_word_wrap""	""1""	""0""	""1""	""1""	""false""	""Wrap words to a specified length."
"deno_text_indent""	""justjavac/deno_text_indent""	""https://github.com/justjavac/deno_text_indent""	""1""	""0""	""1""	""1""	""false""	""Sets the length of empty space (indentation) that is put before lines of text in a block."
"tmi.ts""	""MarcDwyer/tmi.ts""	""https://github.com/MarcDwyer/tmi.ts""	""1""	""0""	""1""	""1""	""false""	""Connect to Twitch Chat using Deno."
"deno_latest_version""	""justjavac/deno_latest_version""	""https://github.com/justjavac/deno_latest_version""	""1""	""0""	""1""	""1""	""false""	""Get the latest version of Deno module"
"yaml_loader""	""CodingCarter/yaml_loader""	""https://github.com/CodingCarter/yaml_loader""	""1""	""0""	""1""	""1""	""false""	""A yaml file loader & parser module for Deno"
"telegram-bot-ui""	""michael-spengler/telegram-bot-ui""	""https://github.com/michael-spengler/telegram-bot-ui""	""1""	""0""	""1""	""1""	""false""	""🦕        module to interact with your bot and to act as your bot."
"prelude""	""kress95/prelude""	""https://github.com/kress95/prelude""	""1""	""0""	""1""	""1""	""false""	""A base library for functional programming in deno."
"deno-protod""	""keithamus/deno-protod""	""https://github.com/keithamus/deno-protod""	""1""	""0""	""1""	""1""	""false""	"""
"oak-http-proxy""	""asos-craigmorten/oak-http-proxy""	""https://github.com/asos-craigmorten/oak-http-proxy""	""1""	""0""	""1""	""1""	""false""	""Proxy middleware for Deno Oak HTTP servers. 🐿 🦕"
"conjoin""	""chocolateboy/conjoin""	""https://github.com/chocolateboy/conjoin""	""1""	""0""	""1""	""1""	""false""	""A fast and flexible joiner for iterables and arrays with a tiny footprint"
"susurrus""	""thismarvin/susurrus""	""https://github.com/thismarvin/susurrus""	""1""	""0""	""1""	""1""	""false""	""a simple lightweight javascript library intended to help create highly performant visualizations for the web."
"ash""	""flameland/ash""	""https://github.com/flameland/ash""	""1""	""0""	""1""	""1""	""false""	""A stylish web framework for Deno!"
"fitreader""	""jsimpson/fitreader""	""https://github.com/jsimpson/fitreader""	""1""	""0""	""1""	""1""	""false""	""A Deno library for parsing and decoding .FIT files."
"overload""	""astro-nomize/overload""	""https://github.com/astro-nomize/overload""	""1""	""0""	""1""	""1""	""false""	""A type-safe way to make overloads for your functions in Deno 🚀"
"yt_xml2srt""	""Aasim-A/yt_xml2srt""	""https://github.com/Aasim-A/yt_xml2srt""	""1""	""0""	""1""	""1""	""false""	""Deno package to convert Youtube caption format from XML to SRT with Zero dependencies"
"deno_reload""	""ryankpatterson/deno_reload""	""https://github.com/ryankpatterson/deno_reload""	""1""	""0""	""1""	""1""	""false""	""Automatically reloads a deno server when a file is changed."
"illuminated""	""lemueldls/illuminated""	""https://github.com/lemueldls/illuminated""	""1""	""0""	""1""	""1""	""false""	""A modern TypeScript rewrite of the Illuminated.js – 2D lights and shadows rendering engine for HTML5 applications library originally written by Gaëtan Renaudeau."
"bzfquery.js""	""The-Noah/bzfquery.js""	""https://github.com/The-Noah/bzfquery.js""	""1""	""0""	""1""	""1""	""false""	""JavaScript/TypeScript version of bzfquery for Deno"
"Coder""	""timreichen/Coder""	""https://github.com/timreichen/Coder""	""1""	""0""	""1""	""1""	""false""	""Data encoder and decoder that cares about data types."
"program""	""timreichen/program""	""https://github.com/timreichen/program""	""1""	""0""	""1""	""1""	""false""	""command-line interface for deno programs."
"better_permissions""	""rafaelmotaalves/better_permissions""	""https://github.com/rafaelmotaalves/better_permissions""	""1""	""0""	""1""	""0""	""false""	""A nicer way to handle permissions on Deno"
"deno_moment""	""michael-spengler/deno_moment""	""https://github.com/michael-spengler/deno_moment""	""1""	""0""	""1""	""0""	""false""	""This moment.ts was ported from moment.js@2.24.0."
"deno-adodb""	""el3um4s/deno-adodb""	""https://github.com/el3um4s/deno-adodb""	""1""	""0""	""1""	""0""	""false""	""A deno.js javascript client implementing the ADODB protocol on windows."
"cbor-redux""	""aaronhuggins/cbor-redux""	""https://github.com/aaronhuggins/cbor-redux""	""1""	""0""	""1""	""0""	""false""	""The Concise Binary Object Representation (CBOR) data format (RFC7049) implemented in pure JavaScript, revived."
"nonstd""	""deno-nonstd/nonstd""	""https://github.com/deno-nonstd/nonstd""	""1""	""0""	""1""	""0""	""false""	""A library for useful features that aren't currently in the std library."
"proxy-bind""	""imcotton/proxy-bind""	""https://github.com/imcotton/proxy-bind""	""1""	""0""	""1""	""0""	""false""	""foobar.fn.bind(foobar) -> bind(foobar).fn"
"chacha20-poly1305""	""chiefbiiko/chacha20-poly1305""	""https://github.com/chiefbiiko/chacha20-poly1305""	""1""	""0""	""1""	""0""	""false""	""Authenticated Encryption with Associated Data"
"deno""	""ts-graphviz/deno""	""https://github.com/ts-graphviz/deno""	""1""	""0""	""1""	""0""	""false""	""🦕 Simple Graphviz library for Deno."
"microraptor""	""matteocrippa/microraptor""	""https://github.com/matteocrippa/microraptor""	""1""	""0""	""1""	""0""	""false""	""A deno lightweight middleware for easy REST development."
"deno-pg-format""	""grantcarthew/deno-pg-format""	""https://github.com/grantcarthew/deno-pg-format""	""1""	""0""	""1""	""0""	""false""	""Deno implementation of PostgreSQL's format() to safely create dynamic SQL queries."
"pg""	""deno-library/pg""	""https://github.com/deno-library/pg""	""1""	""0""	""1""	""0""	""false""	""PostgreSQL client for Deno"
"ini""	""chances/ini""	""https://github.com/chances/ini""	""1""	""0""	""1""	""0""	""false""	""An ini parser/serializer in TypeScript for the Deno runtime"
"zap""	""deno-nonstd/zap""	""https://github.com/deno-nonstd/zap""	""1""	""0""	""1""	""0""	""false""	""Adds a config file to make it easier to use complex Deno shell commands."
"unrar""	""deno-library/unrar""	""https://github.com/deno-library/unrar""	""1""	""0""	""1""	""0""	""false""	"""
"promisub""	""approvers/promisub""	""https://github.com/approvers/promisub""	""1""	""0""	""1""	""0""	""false""	""The subscription utility by Promise in Deno."
"african-countries-api""	""babajidemm/african-countries-api""	""https://github.com/babajidemm/african-countries-api""	""1""	""0""	""1""	""0""	""false""	""A Node.js library that provides APIs to get useful data about African countries including their cities (with more than 500 inhabitants)."
"disc""	""discosaur/disc""	""https://github.com/discosaur/disc""	""1""	""0""	""1""	""0""	""false""	""Low level Discord API wrapper"
"deno_case_style""	""zekth/deno_case_style""	""https://github.com/zekth/deno_case_style""	""0""	""1""	""0""	""1""	""false""	""A string validator and formater for case Style"
"deno-conf""	""lemarier/deno-conf""	""https://github.com/lemarier/deno-conf""	""0""	""1""	""0""	""1""	""false""	""Simple config handling for your app or module with Deno."
"deno-string-validator""	""okwudav/deno-string-validator""	""https://github.com/okwudav/deno-string-validator""	""0""	""1""	""0""	""1""	""false""	""String validation for Deno, inspired by Validator.js =>"
"diosaur""	""ovesco/diosaur""	""https://github.com/ovesco/diosaur""	""0""	""1""	""0""	""1""	""false""	""A dependency injection library for Deno"
"helix""	""rodolphocastro/helix""	""https://github.com/rodolphocastro/helix""	""0""	""1""	""0""	""1""	""false""	""Helix is a simple wrapper for NPM commands written in Deno"
"deno-task-runner-v2""	""ebebbington/deno-task-runner-v2""	""https://github.com/ebebbington/deno-task-runner-v2""	""0""	""1""	""0""	""1""	""false""	""Version 2 of deno-task-runner to fix issues"
"deno-protoc-parser""	""keithamus/deno-protoc-parser""	""https://github.com/keithamus/deno-protoc-parser""	""0""	""1""	""0""	""1""	""false""	""Parse Google Protocol Buffer DSL into an AST, which can be converted into JSON or back into the Protocol Buffer DSL."
"getmoji""	""js-pugilist/getmoji""	""https://github.com/js-pugilist/getmoji""	""0""	""1""	""0""	""1""	""false""	""😃 A fast emoji experience with options to explore every emoji by name."
"nattramn""	""Vufuzi/nattramn""	""https://github.com/Vufuzi/nattramn""	""0""	""1""	""0""	""0""	""false""	""Universal web applications with Deno."
"sha1""	""chiefbiiko/sha1""	""https://github.com/chiefbiiko/sha1""	""0""	""1""	""0""	""0""	""false""	"""
"sha512""	""chiefbiiko/sha512""	""https://github.com/chiefbiiko/sha512""	""0""	""1""	""0""	""0""	""false""	"""
"is-docker""	""denorg/is-docker""	""https://github.com/denorg/is-docker""	""0""	""0""	""0""	""5""	""false""	""🐳 Check if the process is running inside a Docker container in Deno"
"get-ip""	""denorg/get-ip""	""https://github.com/denorg/get-ip""	""0""	""0""	""0""	""5""	""false""	""🌐 Get your public IP address in Deno"
"humanize-url""	""denorg/humanize-url""	""https://github.com/denorg/humanize-url""	""0""	""0""	""0""	""5""	""false""	""🔗 Humanize a URL in Deno https://yogi.codes → yogi.codes"
"is-wsl""	""denorg/is-wsl""	""https://github.com/denorg/is-wsl""	""0""	""0""	""0""	""3""	""false""	""Check if the process is running inside a WSL enviroment in Deno"
"deno""	""amatiasq/deno""	""https://github.com/amatiasq/deno""	""0""	""0""	""0""	""2""	""false""	"""
"caller""	""apiel/caller""	""https://github.com/apiel/caller""	""0""	""0""	""0""	""2""	""false""	"""
"xchacha20-poly1305""	""chiefbiiko/xchacha20-poly1305""	""https://github.com/chiefbiiko/xchacha20-poly1305""	""0""	""0""	""0""	""2""	""false""	""XChaCha20-Poly1305"
"nkeys.js""	""nats-io/nkeys.js""	""https://github.com/nats-io/nkeys.js""	""0""	""0""	""0""	""2""	""false""	""NKeys for JavaScript - Node.js, Browsers, and Deno."
"deno-google-protobuf""	""marcushultman/deno-google-protobuf""	""https://github.com/marcushultman/deno-google-protobuf""	""0""	""0""	""0""	""1""	""false""	"""
"class-transformer""	""Tnifey/class-transformer""	""https://github.com/Tnifey/class-transformer""	""0""	""0""	""0""	""1""	""false""	""Deno port of class-transformer"
"minidate""	""bernardini687/minidate""	""https://github.com/bernardini687/minidate""	""0""	""0""	""0""	""1""	""false""	""🦕 deno utility module for simple date creation"
"open-deno-weather""	""FriendlyUser/open-deno-weather""	""https://github.com/FriendlyUser/open-deno-weather""	""0""	""0""	""0""	""1""	""false""	""Port of my typescript open weather package"
"cstring""	""often/cstring""	""https://github.com/often/cstring""	""0""	""0""	""0""	""1""	""false""	""Generate cryptographically random strings with ease."
"denoforge""	""denjucks/denoforge""	""https://github.com/denjucks/denoforge""	""0""	""0""	""0""	""1""	""false""	""Deno data science library similar to Python's Pandas. Port of the NodeJS library data-forge"
"favQuote-cli""	""yeukfei02/favQuote-cli""	""https://github.com/yeukfei02/favQuote-cli""	""0""	""0""	""0""	""1""	""false""	""Get favourite or random quote cli"
"deno-json-rpc""	""ondras/deno-json-rpc""	""https://github.com/ondras/deno-json-rpc""	""0""	""0""	""0""	""1""	""false""	"""
"media_typer""	""ako-deno/media_typer""	""https://github.com/ako-deno/media_typer""	""0""	""0""	""0""	""1""	""false""	""Simple RFC 6838 media type parser and formatter for Deno."
"password-generator""	""satty1987/password-generator""	""https://github.com/satty1987/password-generator""	""0""	""0""	""0""	""1""	""false""	"""
"exec""	""acathur/exec""	""https://github.com/acathur/exec""	""0""	""0""	""0""	""1""	""false""	""Execute and get the output of a shell or bash command in Deno."
"hk-stock-api""	""yeukfei02/hk-stock-api""	""https://github.com/yeukfei02/hk-stock-api""	""0""	""0""	""0""	""1""	""false""	""get hk stock information in deno"
"leet""	""often/leet""	""https://github.com/often/leet""	""0""	""0""	""0""	""1""	""false""	""Text to leetspeak module for Deno."
"deno-once""	""KSXGitHub/deno-once""	""https://github.com/KSXGitHub/deno-once""	""0""	""0""	""0""	""1""	""false""	""Create a function that calls and cache a function once"
"deno-aes-cfb""	""hazae41/deno-aes-cfb""	""https://github.com/hazae41/deno-aes-cfb""	""0""	""0""	""0""	""1""	""false""	""WebAssembly powered AES-CFB encryption for Deno, written in Rust."
"deno_dockernames""	""rodolphocastro/deno_dockernames""	""https://github.com/rodolphocastro/deno_dockernames""	""0""	""0""	""0""	""1""	""false""	""Moby's name generation now in Deno!"
"json2yaml""	""Rikilele/json2yaml""	""https://github.com/Rikilele/json2yaml""	""0""	""0""	""0""	""1""	""false""	""A Deno module that converts a JSON string to a (pretty) YAML string 🦕"
"deno-mtrand""	""koji/deno-mtrand""	""https://github.com/koji/deno-mtrand""	""0""	""0""	""0""	""1""	""false""	""mt19937 for Deno"
"run_with_limit""	""alextes/run_with_limit""	""https://github.com/alextes/run_with_limit""	""0""	""0""	""0""	""1""	""false""	""Run promise-returning & async functions with limited concurrency"
"content_type""	""ako-deno/content_type""	""https://github.com/ako-deno/content_type""	""0""	""0""	""0""	""1""	""false""	""Create and parse HTTP Content-Type header according to RFC 7231 for Deno"
"deno-hctk""	""miZyind/deno-hctk""	""https://github.com/miZyind/deno-hctk""	""0""	""0""	""0""	""1""	""false""	""Deno HantChar to Keyboard 漢字轉鍵盤配置"
"proxyScrape""	""often/proxyScrape""	""https://github.com/often/proxyScrape""	""0""	""0""	""0""	""1""	""false""	""Lightweight proxy scraper for Deno."
"bgpview""	""often/bgpview""	""https://github.com/often/bgpview""	""0""	""0""	""0""	""1""	""false""	""Lightweight BGPView API wrapper."
"domdom-deno""	""eirikb/domdom-deno""	""https://github.com/eirikb/domdom-deno""	""0""	""0""	""0""	""1""	""false""	""The proactive web framework for the unprofessional - Deno build"
"ensure""	""eankeen/ensure""	""https://github.com/eankeen/ensure""	""0""	""0""	""0""	""1""	""false""	""Ensure you are running a minimum version of Deno, Typescript, or V8"
"deno-env-paths""	""lemarier/deno-env-paths""	""https://github.com/lemarier/deno-env-paths""	""0""	""0""	""0""	""1""	""false""	""Get paths for storing things like data, config, cache, etc with Deno."
"is_exe""	""eankeen/is_exe""	""https://github.com/eankeen/is_exe""	""0""	""0""	""0""	""1""	""false""	""test if a file is executable"
"deno-ndjson""	""FaberVitale/deno-ndjson""	""https://github.com/FaberVitale/deno-ndjson""	""0""	""0""	""0""	""1""	""false""	""Read, write, parse and serialize new line delimited JSON in deno: http://ndjson.org/"
"currencyFinder""	""yeukfei02/currencyFinder""	""https://github.com/yeukfei02/currencyFinder""	""0""	""0""	""0""	""1""	""false""	""find currency information in deno"
"deno-plural""	""mauroerta/deno-plural""	""https://github.com/mauroerta/deno-plural""	""0""	""0""	""0""	""1""	""false""	""deno-plural module helps you to pluralize or singularize a given word."
"deno-tft""	""FriendlyUser/deno-tft""	""https://github.com/FriendlyUser/deno-tft""	""0""	""0""	""0""	""1""	""false""	"""
"encoding-wasm""	""marcosc90/encoding-wasm""	""https://github.com/marcosc90/encoding-wasm""	""0""	""0""	""0""	""1""	""false""	""WASM Base64 encoder/decoder"
"fresh-deno""	""ako-deno/fresh-deno""	""https://github.com/ako-deno/fresh-deno""	""0""	""0""	""0""	""1""	""false""	"""
"geosearch-deno""	""bartholomej/geosearch-deno""	""https://github.com/bartholomej/geosearch-deno""	""0""	""0""	""0""	""1""	""false""	""Simple Deno CLI library to find places all around the world"
"deno_hooked""	""luvies/deno_hooked""	""https://github.com/luvies/deno_hooked""	""0""	""0""	""0""	""1""	""false""	""A simple single file test module providing grouping and hooks."
"http_errors""	""ako-deno/http_errors""	""https://github.com/ako-deno/http_errors""	""0""	""0""	""0""	""1""	""false""	""Create HTTP Error for Deno"
"crontab-deno""	""jchen1/crontab-deno""	""https://github.com/jchen1/crontab-deno""	""0""	""0""	""0""	""1""	""false""	""simple cron-based job runner for deno"
"deno_minimist""	""FaberVitale/deno_minimist""	""https://github.com/FaberVitale/deno_minimist""	""0""	""0""	""0""	""1""	""false""	""💾 Parses command line arguments. Port & rewrite of the node library minimist"
"hchacha20""	""chiefbiiko/hchacha20""	""https://github.com/chiefbiiko/hchacha20""	""0""	""0""	""0""	""1""	""false""	""HChaCha20"
"hk-stock-cli""	""yeukfei02/hk-stock-cli""	""https://github.com/yeukfei02/hk-stock-cli""	""0""	""0""	""0""	""1""	""false""	""Get hk stock information cli"
"keygrip-deno""	""ako-deno/keygrip-deno""	""https://github.com/ako-deno/keygrip-deno""	""0""	""0""	""0""	""1""	""false""	""A keygrip implementation in Deno"
"mac""	""acathur/mac""	""https://github.com/acathur/mac""	""0""	""0""	""0""	""1""	""false""	""Get the MAC addresses of the current machine in Deno."
"poly1305""	""chiefbiiko/poly1305""	""https://github.com/chiefbiiko/poly1305""	""0""	""0""	""0""	""1""	""false""	""Poly1305"
"deno-pixabay""	""yeukfei02/deno-pixabay""	""https://github.com/yeukfei02/deno-pixabay""	""0""	""0""	""0""	""1""	""false""	""search image and video from pixabay in deno"
"distance-calculator""	""michael-spengler/distance-calculator""	""https://github.com/michael-spengler/distance-calculator""	""0""	""0""	""0""	""1""	""false""	""🦕  Module to calculate distances based on latitude & longitude geocoordinates."
"encodeurl""	""ako-deno/encodeurl""	""https://github.com/ako-deno/encodeurl""	""0""	""0""	""0""	""1""	""false""	""Encode a URL to a percent-encoded form, excluding already-encoded sequences. Build for Deno"
"isIP""	""ako-deno/isIP""	""https://github.com/ako-deno/isIP""	""0""	""0""	""0""	""1""	""false""	""IP address detector for Deno."
"minitable""	""bernardini687/minitable""	""https://github.com/bernardini687/minitable""	""0""	""0""	""0""	""1""	""false""	""🦕 deno utility module for simple table printing"
